StopID,StreetID,StopNumber
4898,594,30518
4899,194,10565
4900,714,20099
4901,601,60784
4902,625,50283
4903,956,10288
4904,720,40668
4905,23,40030
4906,608,10461
4907,651,60552
4908,636,10635
4909,611,10357
4910,658,50387
4911,631,50533
4912,865,10590
4913,615,50490
4914,29,60426
4915,151,10751
4916,604,10366
4917,17,20077
4918,641,60577
4919,605,50405
4920,630,30913
4921,5710,60160
4922,811,10541
4923,700,30689
4924,601,50729
4925,650,10628
4926,823,50476
4927,666,40552
4928,728,30374
4929,638,20285
4930,102,40533
4931,601,40523
4932,602,40903
4933,602,50531
4934,52,30077
4935,615,60435
4936,624,30501
4937,601,10242
4938,102,60046
4939,546,20270
4940,194,40371
4941,99,30321
4942,602,30243
4943,705,61204
4944,247,61235
4945,5702,60511
4946,1020,50627
4947,184,10634
4948,644,60780
4949,64,30600
4950,688,50458
4951,639,50128
4952,56,10551
4953,93,50484
4954,601,30086
4955,151,50615
4956,5729,30642
4957,615,10840
4958,655,62035
4959,713,10638
4960,297,40485
4961,368,61007
4962,720,50537
4963,411,10545
4964,615,50554
4965,601,60124
4966,720,60040
4967,405,61273
4968,194,62004
4969,5672,20221
4970,131,10573
4971,601,40675
4972,601,60695
4973,608,60304
4974,630,30589
4975,76,40210
4976,639,60382
4977,694,10494
4978,609,60431
4979,625,61183
4980,624,60611
4981,725,61208
4982,654,50622
4983,820,61120
4984,696,50534
4985,932,60291
4986,615,20066
4987,604,10171
4988,745,30205
4989,315,20232
4990,665,50785
4991,601,60453
4992,599,30747
4993,688,61204
4994,5668,10159
4995,5702,30044
4996,777,10391
4997,618,30115
4998,768,60172
4999,622,50328
5000,91,10309
5001,633,10642
5002,594,10269
5003,64,50495
5004,23,40651
5005,151,10508
5006,652,61001
5007,625,60682
5008,184,30361
5009,723,60934
5010,665,40459
5011,620,10629
5012,756,60304
5013,64,30923
5014,76,50248
5015,14,20533
5016,533,50354
5017,5767,10558
5018,633,10618
5019,601,50604
5020,607,60249
5021,3939,60445
5022,131,10448
5023,624,30017
5024,196,10157
5025,64,10512
5026,866,30496
5027,625,10310
5028,705,10629
5029,594,20349
5030,64,10066
5031,592,30507
5032,315,50166
5033,44,30077
5034,689,60239
5035,64,20107
5036,131,50518
5037,407,60361
5038,615,40391
5039,724,20399
5040,99,10637
5041,734,10558
5042,64,40247
5043,601,50915
5044,682,40541
5045,599,10467
5046,638,60469
5047,636,30347
5048,609,40314
5049,357,40780
5050,661,50494
5051,694,60133
5052,151,10637
5053,91,30098
5054,64,40555
5055,5663,60294
5056,638,60153
5057,604,30390
5058,131,60952
5059,44,50278
5060,620,11027
5061,720,30632
5062,621,10085
5063,617,10582
5064,131,40292
5065,601,60154
5066,602,10253
5067,131,61124
5068,546,30372
5069,702,30582
5070,665,40382
5071,639,20329
5072,99,60064
5073,695,50365
5074,700,30092
5075,891,60190
5076,64,60153
5077,405,10402
5078,131,30434
5079,636,60443
5080,806,20230
5081,688,50949
5082,601,30065
5083,229,60008
5084,718,60052
5085,969,40425
5086,194,20039
5087,99,30521
5088,618,10617
5089,622,50660
5090,607,60864
5091,310,30810
5092,620,50496
5093,63,10628
5094,151,10132
5095,666,10266
5096,766,10424
5097,605,50526
5098,463,30635
5099,615,30452
5100,597,20074
5101,626,60249
5102,605,30491
5103,131,50065
5104,102,30031
5105,696,60416
5106,64,30087
5107,751,10633
5108,650,10159
5109,64,60103
5110,777,60673
5111,634,10006
5112,315,20200
5113,665,20355
5114,601,60855
5115,897,10634
5116,719,60864
5117,64,50573
5118,620,61209
5119,720,10405
5120,649,10538
5121,618,30413
5122,399,30670
5123,639,50366
5124,835,10075
5125,891,10642
5126,131,60506
5127,64,50681
5128,611,40420
5129,742,40667
5130,99,60487
5131,623,30892
5132,611,10634
5133,762,30197
5134,705,10562
5135,64,30088
5136,601,10721
5137,803,61112
5138,658,40212
5139,5698,30357
5140,5664,62013
5141,665,50249
5142,250,10041
5143,533,10582
5144,672,30192
5145,601,10442
5146,622,60251
5147,196,11027
5148,621,50103
5149,624,50894
5150,696,50410
5151,689,60691
5152,133,40788
5153,609,40155
5154,694,10548
5155,694,10780
5156,601,61080
5157,604,60728
5158,805,30194
5159,710,10790
5160,622,11016
5161,88,10552
5162,727,40223
5163,601,30677
5164,782,50544
5165,650,40195
5166,615,50682
5167,694,10171
5168,801,40620
5169,315,61128
5170,446,20284
5171,620,60147
5172,601,60379
5173,131,20350
5174,592,10214
5175,609,60947
5176,29,10252
5177,620,50632
5178,546,40424
5179,633,10638
5180,99,30106
5181,64,30636
5182,665,20237
5183,597,60006
5184,601,60371
5185,969,60282
5186,609,40808
5187,749,30633
5188,458,40600
5189,617,61116
5190,474,60257
5191,966,60430
5192,131,60742
5193,624,10615
5194,779,20523
5195,607,30150
5196,605,50020
5197,816,30438
5198,143,10131
5199,102,10615
5200,601,10179
5201,607,50250
5202,796,50127
5203,533,50326
5204,93,10763
5205,633,10326
5206,598,60092
5207,594,60908
5208,131,10581
5209,184,20205
5210,601,20188
5211,619,60075
5212,665,40371
5213,697,40657
5214,99,30141
5215,652,40906
5216,639,10645
5217,857,10608
5218,866,60138
5219,787,50482
5220,5689,61228
5221,5732,40194
5222,878,30193
5223,653,50265
5224,622,60103
5225,720,30725
5226,634,30740
5227,669,10629
5228,669,30849
5229,64,40545
5230,523,60109
5231,638,61206
5232,634,40392
5233,1151,10559
5234,99,10720
5235,658,30162
5236,213,10413
5237,607,40584
5238,618,10486
5239,722,30464
5240,636,20001
5241,102,10751
5242,641,20478
5243,17,50324
5244,905,30663
5245,5709,30108
5246,706,20273
5247,639,40790
5248,694,40165
5249,601,60150
5250,535,10188
5251,131,61147
5252,621,30217
5253,1875,20231
5254,247,10404
5255,601,50582
5256,618,10727
5257,720,10666
5258,658,10759
5259,209,60103
5260,17,50524
5261,634,60155
5262,615,20013
5263,594,40501
5264,604,10070
5265,368,61173
5266,131,10616
5267,691,50878
5268,607,60994
5269,310,20264
5270,649,10235
5271,601,61253
5272,999,30204
5273,721,30390
5274,733,10390
5275,44,10874
5276,618,10632
5277,793,30054
5278,64,50439
5279,64,40519
5280,686,10577
5281,930,40559
5282,601,50603
5283,643,40431
5284,683,61257
5285,99,60257
5286,882,40042
5287,131,40674
5288,680,60712
5289,623,40597
5290,474,30742
5291,315,50242
5292,669,50674
5293,486,20230
5294,742,50934
5295,601,60547
5296,644,10419
5297,611,60730
5298,618,10636
5299,68,60385
5300,666,10782
5301,609,60635
5302,604,30097
5303,184,50889
5304,64,50441
5305,229,50912
5306,686,60549
5307,599,30480
5308,611,30284
5309,102,40182
5310,626,60313
5311,694,50440
5312,609,10609
5313,686,60546
5314,641,40547
5315,611,40490
5316,638,40180
5317,368,20142
5318,712,10541
5319,619,40494
5320,601,60529
5321,368,30911
5322,604,10625
5323,204,61211
5324,64,10513
5325,179,20320
5326,625,20284
5327,593,20064
5328,601,10830
5329,745,61218
5330,627,30025
5331,634,20339
5332,64,60300
5333,970,10317
5334,604,20004
5335,594,50766
5336,641,30636
5337,218,61171
5338,597,20214
5339,748,30814
5340,601,50011
5341,63,30898
5342,646,30818
5343,911,50366
5344,63,61283
5345,891,20180
5346,15,10481
5347,619,30046
5348,636,20265
5349,64,30478
5350,601,10184
5351,102,10561
5352,621,30354
5353,601,30343
5354,665,20248
5355,614,62016
5356,405,20221
5357,601,10821
5358,641,50260
5359,634,40198
5360,292,10541
5361,653,60513
5362,601,30815
5363,604,10725
5364,63,60291
5365,4087,60023
5366,604,60194
5367,670,60048
5368,68,30355
5369,665,40448
5370,713,10617
5371,5713,50627
5372,644,10579
5373,721,60803
5374,88,61254
5375,5752,10563
5376,721,61070
5377,601,20181
5378,30,60369
5379,619,10459
5380,609,10633
5381,636,50279
5382,64,60148
5383,720,40423
5384,131,50147
5385,99,50377
5386,93,10596
5387,701,40093
5388,781,40106
5389,694,50556
5390,668,40659
5391,720,50964
5392,652,61113
5393,615,11028
5394,932,10740
5395,674,50318
5396,196,30758
5397,590,10383
5398,665,30092
5399,106,60140
5400,64,30614
5401,131,10430
5402,851,10529
5403,601,40758
5404,625,50873
5405,254,10703
5406,1399,62029
5407,713,10607
5408,957,50279
5409,325,60242
5410,720,30221
5411,131,30178
5412,247,60250
5413,213,10543
5414,131,30304
5415,601,61112
5416,622,30376
5417,5698,60855
5418,665,20194
5419,719,60360
5420,619,30583
5421,479,10615
5422,639,50280
5423,607,60844
5424,720,60349
5425,1361,20467
5426,118,10636
5427,887,50481
5428,666,10577
5429,5732,60684
5430,601,60049
5431,604,30619
5432,3347,60074
5433,204,60080
5434,194,20200
5435,697,40373
5436,601,10347
5437,99,30083
5438,616,60548
5439,64,20201
5440,611,30669
5441,601,10939
5442,835,40283
5443,831,10172
5444,643,60071
5445,727,61277
5446,194,20166
5447,671,11045
5448,619,60528
5449,793,60909
5450,604,10377
5451,184,20259
5452,980,60178
5453,601,10752
5454,91,40460
5455,666,30715
5456,756,40337
5457,669,30988
5458,661,60501
5459,888,60570
5460,611,60107
5461,611,10631
5462,634,10874
5463,631,30195
5464,793,10619
5465,622,30022
5466,607,20234
5467,64,10144
5468,601,20446
5469,609,62020
5470,833,20183
5471,5699,61116
5472,619,50510
5473,966,30143
5474,615,30664
5475,213,60694
5476,5682,10363
5477,630,40873
5478,631,62017
5479,197,10877
5480,671,20334
5481,690,61275
5482,612,30265
5483,483,30408
5484,247,61222
5485,357,50551
5486,297,10039
5487,720,60431
5488,105,10484
5489,624,60114
5490,636,30756
5491,634,61110
5492,622,50806
5493,719,40412
5494,151,30600
5495,99,30782
5496,639,10371
5497,639,11039
5498,5768,40552
5499,766,40093
5500,638,10631
5501,694,60971
5502,649,10285
5503,631,60542
5504,618,20252
5505,611,10321
5506,601,10588
5507,840,40190
5508,29,10600
5509,694,60593
5510,325,30413
5511,630,50021
5512,639,61201
5513,952,30465
5514,574,61013
5515,102,40536
5516,715,60259
5517,602,30076
5518,131,10704
5519,766,10488
5520,607,10179
5521,636,60145
5522,796,61081
5523,670,30922
5524,654,10631
5525,14,60730
5526,631,40431
5527,68,30654
5528,679,30757
5529,601,40229
5530,5030,30557
5531,661,10620
5532,679,30625
5533,684,61220
5534,617,20059
5535,297,40482
5536,10,30914
5537,368,20237
5538,357,60486
5539,611,40387
5540,601,30020
5541,99,60778
5542,799,60437
5543,703,30599
5544,624,60179
5545,639,10443
5546,91,10611
5547,196,60103
5548,607,60138
5549,634,50872
5550,5689,50495
5551,1029,10872
5552,151,30532
5553,323,20372
5554,714,20477
5555,664,40429
5556,63,40007
5557,99,10780
5558,657,30540
5559,604,30255
5560,650,40378
5561,247,60178
5562,99,50486
5563,91,30816
5564,5732,10297
5565,63,10172
5566,768,62039
5567,727,20403
5568,791,20128
5569,734,62019
5570,619,30584
5571,69,60106
5572,639,60154
5573,778,60573
5574,131,61205
5575,611,60809
5576,671,60780
5577,68,60678
5578,688,40874
5579,91,30241
5580,877,60219
5581,247,10570
5582,922,10840
5583,348,50606
5584,713,20013
5585,56,40195
5586,594,30264
5587,694,50340
5588,247,10365
5589,378,10582
5590,641,60005
5591,601,10498
5592,969,60916
5593,625,40517
5594,179,10383
5595,930,40314
5596,106,40066
5597,661,30527
5598,694,10172
5599,669,30622
5600,727,30010
5601,204,40219
5602,64,60083
5603,709,30272
5604,697,60501
5605,622,50181
5606,611,60246
5607,285,60547
5608,131,10634
5609,611,62006
5610,64,61266
5611,131,30733
5612,69,40219
5613,669,10625
5614,709,50358
5615,64,30380
5616,891,30439
5617,665,30589
5618,639,30797
5619,1004,10433
5620,688,30247
5621,5766,50878
5622,196,60463
5623,247,20215
5624,310,50819
5625,609,10485
5626,601,30505
5627,920,30109
5628,636,40448
5629,44,10618
5630,639,50526
5631,5713,50666
5632,607,30926
5633,615,10611
5634,5693,10607
5635,14,10561
5636,607,30087
5637,325,20125
5638,601,40558
5639,650,60811
5640,5695,20505
5641,643,20274
5642,1441,61241
5643,610,10558
5644,601,60908
5645,719,30186
5646,601,40910
5647,184,10082
5648,639,30509
5649,5769,50917
5650,639,10579
5651,895,10207
5652,131,50933
5653,88,20150
5654,29,11030
5655,644,60324
5656,927,50492
5657,635,10068
5658,724,60540
5659,151,30356
5660,609,30650
5661,609,10607
5662,665,10685
5663,706,40025
5664,325,50132
5665,941,40409
5666,760,10093
5667,475,50524
5668,475,60175
5669,99,20157
5670,604,30913
5671,604,10599
5672,91,30476
5673,811,20259
5674,325,30245
5675,102,50207
5676,601,30491
5677,622,20025
5678,1057,10583
5679,102,62043
5680,780,50329
5681,68,40292
5682,633,10159
5683,601,30394
5684,602,30949
5685,777,10636
5686,102,40452
5687,614,60381
5688,666,30692
5689,368,60132
5690,609,50126
5691,650,10445
5692,131,50274
5693,290,10006
5694,5711,50093
5695,5706,10170
5696,315,60940
5697,662,30075
5698,727,40037
5699,184,11047
5700,893,50604
5701,680,60298
5702,203,30796
5703,3939,30875
5704,604,60278
5705,884,50612
5706,665,10380
5707,836,11028
5708,644,20030
5709,641,10158
5710,674,11049
5711,618,30438
5712,777,30650
5713,883,60113
5714,102,20220
5715,706,40465
5716,634,61215
5717,601,60103
5718,441,60910
5719,994,30431
5720,634,10819
5721,683,60886
5722,1817,40432
5723,5675,10630
5724,99,10791
5725,601,60485
5726,64,40231
5727,996,30571
5728,611,50354
5729,756,40150
5730,5668,30026
5731,633,30355
5732,218,60960
5733,64,20227
5734,665,10156
5735,702,10582
5736,727,50052
5737,602,60105
5738,798,20264
5739,64,30354
5740,721,20481
5741,601,20143
5742,665,20041
5743,978,40047
5744,619,10820
5745,605,60257
5746,657,61211
5747,106,50483
5748,131,40343
5749,179,50694
5750,151,60445
5751,643,50568
5752,56,40432
5753,624,10559
5754,720,50483
5755,99,20286
5756,601,50672
5757,151,10579
5758,601,60128
5759,742,10386
5760,88,62021
5761,809,50358
5762,910,40128
5763,131,60172
5764,891,30908
5765,171,60352
5766,91,10314
5767,761,20330
5768,624,40402
5769,594,10625
5770,695,60388
5771,54,60742
5772,64,50485
5773,609,40651
5774,779,30465
5775,5770,20268
5776,652,20206
5777,102,20133
5778,601,30141
5779,601,60113
5780,619,10911
5781,639,20340
5782,634,50137
5783,933,10619
5784,592,60171
5785,93,60673
5786,91,50275
5787,778,40435
5788,607,50475
5789,720,60469
5790,99,30094
5791,728,30419
5792,609,30250
5793,733,40204
5794,639,30588
5795,953,60115
5796,5664,10181
5797,639,40479
5798,131,10331
5799,849,10289
5800,681,50598
5801,594,20606
5802,23,10285
5803,151,60449
5804,993,60196
5805,618,30445
5806,624,60315
5807,68,60691
5808,655,60298
5809,609,20158
5810,609,61257
5811,604,50353
5812,619,10085
5813,882,40009
5814,5709,50475
5815,131,20478
5816,453,60433
5817,728,50798
5818,905,40465
5819,574,50325
5820,747,10062
5821,441,10486
5822,5709,40421
5823,315,60396
5824,636,10636
5825,99,30207
5826,604,50603
5827,666,40234
5828,799,10157
5829,683,60994
5830,602,30194
5831,866,60909
5832,649,40294
5833,622,50631
5834,184,60816
5835,602,30631
5836,686,10642
5837,411,10580
5838,617,40077
5839,64,10292
5840,601,20039
5841,629,60237
5842,23,60437
5843,618,10494
5844,131,11034
5845,624,60696
5846,625,10611
5847,5662,50900
5848,630,10003
5849,607,30182
5850,5730,50580
5851,1072,10562
5852,665,50659
5853,720,10414
5854,601,30964
5855,5693,20226
5856,618,10580
5857,1023,50709
5858,601,20015
5859,56,10880
5860,594,10633
5861,5729,10326
5862,601,10642
5863,64,40061
5864,594,10283
5865,64,40427
5866,629,50981
5867,23,20022
5868,99,30100
5869,97,50201
5870,10,50402
5871,631,50359
5872,5723,30036
5873,5710,60125
5874,891,30590
5875,64,10595
5876,639,50412
5877,325,60466
5878,622,40476
5879,133,61155
5880,609,20212
5881,1278,61254
5882,807,60389
5883,1016,40600
5884,721,50572
5885,620,61239
5886,474,50061
5887,720,20100
5888,719,60425
5889,676,61278
5890,5671,30465
5891,429,40095
5892,671,10620
5893,102,10435
5894,629,50272
5895,684,30953
5896,196,10430
5897,720,60313
5898,481,60196
5899,851,10614
5900,609,20351
5901,68,50358
5902,607,10279
5903,592,40449
5904,891,10170
5905,23,10405
5906,5771,30502
5907,727,10598
5908,618,60566
5909,102,61204
5910,325,20276
5911,611,10581
5912,5702,20401
5913,606,10561
5914,734,10132
5915,601,40524
5916,742,60268
5917,766,20092
5918,602,10205
5919,5730,20207
5920,625,30087
5921,196,10612
5922,650,50563
5923,607,50089
5924,733,10646
5925,720,10638
5926,662,10446
5927,627,10704
5928,914,60460
5929,766,30607
5930,631,10435
5931,609,10589
5932,639,30548
5933,29,10242
5934,650,10629
5935,613,60112
5936,546,30380
5937,64,30796
5938,634,10664
5939,665,61204
5940,884,61168
5941,209,60761
5942,5702,60091
5943,51,60442
5944,759,60569
5945,832,60092
5946,688,60630
5947,611,20029
5948,131,40196
5949,805,30487
5950,618,60473
5951,694,30040
5952,611,40772
5953,64,20349
5954,102,20283
5955,694,61156
5956,592,10182
5957,601,60718
5958,748,10159
5959,796,20070
5960,131,10017
5961,777,10005
5962,605,30259
5963,189,10615
5964,870,61177
5965,247,10616
5966,607,10611
5967,725,30884
5968,607,30569
5969,607,10545
5970,102,10727
5971,655,60577
5972,601,30910
5973,658,61292
5974,630,50911
5975,639,10617
5976,671,40344
5977,599,10558
5978,607,30872
5979,643,40234
5980,601,61012
5981,5704,61170
5982,602,30223
5983,715,60249
